Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/07/2021 01:00:00,18/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",97196717,19/07/2021 14:01:00,A
17/07/2021 01:00:00,17/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",97040171,19/07/2021 14:01:00,A
16/07/2021 01:00:00,16/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",97095532,19/07/2021 14:01:00,A
15/07/2021 01:00:00,15/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",95219464,16/07/2021 14:01:01,A
14/07/2021 01:00:00,14/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",75871124,15/07/2021 14:01:00,A
13/07/2021 01:00:00,13/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",89835650,14/07/2021 14:01:01,A
12/07/2021 01:00:00,12/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",99942962,13/07/2021 16:01:00,A
11/07/2021 01:00:00,11/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",95532785,12/07/2021 14:01:00,A
10/07/2021 01:00:00,10/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",99532306,12/07/2021 12:01:00,A
09/07/2021 01:00:00,09/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",98907643,12/07/2021 12:01:00,A
08/07/2021 01:00:00,08/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",97874751,09/07/2021 14:02:01,A
07/07/2021 01:00:00,07/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",73506682,08/07/2021 14:01:00,A
06/07/2021 01:00:00,06/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",72751496,08/07/2021 14:01:00,A
05/07/2021 01:00:00,05/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",75147940,06/07/2021 14:01:00,A
04/07/2021 01:00:00,04/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",83627335,05/07/2021 14:01:00,A
03/07/2021 01:00:00,03/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",73615904,09/07/2021 16:01:01,A
