Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
31/07/2021 01:00:00,31/07/2021,"NTS Energy Offtaken, Powerstations Total",467836980,01/08/2021 12:01:01,A
30/07/2021 01:00:00,30/07/2021,"NTS Energy Offtaken, Powerstations Total",543862966,02/08/2021 14:01:00,A
29/07/2021 01:00:00,29/07/2021,"NTS Energy Offtaken, Powerstations Total",382903206,30/07/2021 12:01:00,A
28/07/2021 01:00:00,28/07/2021,"NTS Energy Offtaken, Powerstations Total",395357808,29/07/2021 12:01:00,A
27/07/2021 01:00:00,27/07/2021,"NTS Energy Offtaken, Powerstations Total",639198741,28/07/2021 12:01:01,A
26/07/2021 01:00:00,26/07/2021,"NTS Energy Offtaken, Powerstations Total",625219395,27/07/2021 12:01:01,A
25/07/2021 01:00:00,25/07/2021,"NTS Energy Offtaken, Powerstations Total",584493819,27/07/2021 16:01:01,A
24/07/2021 01:00:00,24/07/2021,"NTS Energy Offtaken, Powerstations Total",557603238,27/07/2021 16:01:01,A
23/07/2021 01:00:00,23/07/2021,"NTS Energy Offtaken, Powerstations Total",593361839,27/07/2021 16:01:01,A
22/07/2021 01:00:00,22/07/2021,"NTS Energy Offtaken, Powerstations Total",676621132,27/07/2021 16:01:01,A
21/07/2021 01:00:00,21/07/2021,"NTS Energy Offtaken, Powerstations Total",674378779,22/07/2021 12:01:01,A
20/07/2021 01:00:00,20/07/2021,"NTS Energy Offtaken, Powerstations Total",603097216,21/07/2021 12:01:01,L
19/07/2021 01:00:00,19/07/2021,"NTS Energy Offtaken, Powerstations Total",603117339,22/07/2021 16:01:00,A
18/07/2021 01:00:00,18/07/2021,"NTS Energy Offtaken, Powerstations Total",471252888,22/07/2021 16:01:00,A
17/07/2021 01:00:00,17/07/2021,"NTS Energy Offtaken, Powerstations Total",364862420,22/07/2021 16:01:00,A
16/07/2021 01:00:00,16/07/2021,"NTS Energy Offtaken, Powerstations Total",431784935,17/07/2021 12:01:01,A
15/07/2021 01:00:00,15/07/2021,"NTS Energy Offtaken, Powerstations Total",466967555,16/07/2021 12:01:01,A
14/07/2021 01:00:00,14/07/2021,"NTS Energy Offtaken, Powerstations Total",413994361,15/07/2021 12:01:01,A
13/07/2021 01:00:00,13/07/2021,"NTS Energy Offtaken, Powerstations Total",539549801,14/07/2021 12:01:01,A
12/07/2021 01:00:00,12/07/2021,"NTS Energy Offtaken, Powerstations Total",650293343,13/07/2021 12:01:01,A
11/07/2021 01:00:00,11/07/2021,"NTS Energy Offtaken, Powerstations Total",499166241,12/07/2021 12:01:00,A
10/07/2021 01:00:00,10/07/2021,"NTS Energy Offtaken, Powerstations Total",553539755,11/07/2021 12:01:01,A
09/07/2021 01:00:00,09/07/2021,"NTS Energy Offtaken, Powerstations Total",644800398,12/07/2021 12:01:00,A
08/07/2021 01:00:00,08/07/2021,"NTS Energy Offtaken, Powerstations Total",637788377,09/07/2021 12:01:00,A
07/07/2021 01:00:00,07/07/2021,"NTS Energy Offtaken, Powerstations Total",523804410,08/07/2021 12:01:01,A
06/07/2021 01:00:00,06/07/2021,"NTS Energy Offtaken, Powerstations Total",381503909,07/07/2021 12:01:01,A
05/07/2021 01:00:00,05/07/2021,"NTS Energy Offtaken, Powerstations Total",491253914,06/07/2021 12:01:01,A
04/07/2021 01:00:00,04/07/2021,"NTS Energy Offtaken, Powerstations Total",400065232,05/07/2021 12:01:01,A
03/07/2021 01:00:00,03/07/2021,"NTS Energy Offtaken, Powerstations Total",438246648,09/07/2021 16:01:01,A
02/07/2021 01:00:00,02/07/2021,"NTS Energy Offtaken, Powerstations Total",571981631,05/07/2021 12:01:01,A
01/07/2021 01:00:00,01/07/2021,"NTS Energy Offtaken, Powerstations Total",591394266,02/07/2021 12:01:00,A
30/06/2021 01:00:00,30/06/2021,"NTS Energy Offtaken, Powerstations Total",570595984,01/07/2021 12:01:01,A
29/06/2021 01:00:00,29/06/2021,"NTS Energy Offtaken, Powerstations Total",606479556,30/06/2021 12:01:01,A
28/06/2021 01:00:00,28/06/2021,"NTS Energy Offtaken, Powerstations Total",644614962,29/06/2021 12:01:01,A
27/06/2021 01:00:00,27/06/2021,"NTS Energy Offtaken, Powerstations Total",431819088,28/06/2021 12:01:00,A
26/06/2021 01:00:00,26/06/2021,"NTS Energy Offtaken, Powerstations Total",441097031,29/06/2021 12:01:01,A
25/06/2021 01:00:00,25/06/2021,"NTS Energy Offtaken, Powerstations Total",436931401,28/06/2021 12:01:00,A
24/06/2021 01:00:00,24/06/2021,"NTS Energy Offtaken, Powerstations Total",508605230,28/06/2021 12:01:00,A
23/06/2021 01:00:00,23/06/2021,"NTS Energy Offtaken, Powerstations Total",609453179,24/06/2021 12:01:00,A
22/06/2021 01:00:00,22/06/2021,"NTS Energy Offtaken, Powerstations Total",537929801,23/06/2021 12:01:00,A
21/06/2021 01:00:00,21/06/2021,"NTS Energy Offtaken, Powerstations Total",486781915,24/06/2021 12:01:00,A
20/06/2021 01:00:00,20/06/2021,"NTS Energy Offtaken, Powerstations Total",472147592,21/06/2021 12:01:00,A
19/06/2021 01:00:00,19/06/2021,"NTS Energy Offtaken, Powerstations Total",447297512,24/06/2021 12:01:00,A
18/06/2021 01:00:00,18/06/2021,"NTS Energy Offtaken, Powerstations Total",510858738,19/06/2021 12:01:01,L
17/06/2021 01:00:00,17/06/2021,"NTS Energy Offtaken, Powerstations Total",595841815,18/06/2021 12:01:01,A
16/06/2021 01:00:00,16/06/2021,"NTS Energy Offtaken, Powerstations Total",533626903,17/06/2021 12:01:01,A
15/06/2021 01:00:00,15/06/2021,"NTS Energy Offtaken, Powerstations Total",417650670,17/06/2021 12:01:01,A
14/06/2021 01:00:00,14/06/2021,"NTS Energy Offtaken, Powerstations Total",412178418,16/06/2021 16:01:01,A
13/06/2021 01:00:00,13/06/2021,"NTS Energy Offtaken, Powerstations Total",275542427,15/06/2021 14:01:01,A
12/06/2021 01:00:00,12/06/2021,"NTS Energy Offtaken, Powerstations Total",320025111,14/06/2021 16:01:00,A
11/06/2021 01:00:00,11/06/2021,"NTS Energy Offtaken, Powerstations Total",318004115,16/06/2021 14:01:00,A
10/06/2021 01:00:00,10/06/2021,"NTS Energy Offtaken, Powerstations Total",378170624,11/06/2021 12:01:01,A
09/06/2021 01:00:00,09/06/2021,"NTS Energy Offtaken, Powerstations Total",371762518,14/06/2021 14:01:00,A
08/06/2021 01:00:00,08/06/2021,"NTS Energy Offtaken, Powerstations Total",442687762,11/06/2021 14:01:00,A
07/06/2021 01:00:00,07/06/2021,"NTS Energy Offtaken, Powerstations Total",536760058,11/06/2021 14:01:00,A
06/06/2021 01:00:00,06/06/2021,"NTS Energy Offtaken, Powerstations Total",499575470,07/06/2021 12:01:00,A
05/06/2021 01:00:00,05/06/2021,"NTS Energy Offtaken, Powerstations Total",421112240,06/06/2021 12:01:00,A
04/06/2021 01:00:00,04/06/2021,"NTS Energy Offtaken, Powerstations Total",533384758,06/06/2021 12:01:00,A
03/06/2021 01:00:00,03/06/2021,"NTS Energy Offtaken, Powerstations Total",492899566,07/06/2021 12:01:00,A
